BOROUGH CODE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,LATITUDE,LONGITUDE,GROUPED CATEGORY
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11555,10,,B1,149-36 HURON STREET,,11417.0,2.0,0.0,2.0,3706.0,2328.0,2016.0,1,B1,800000,2022-11-29,40.6697162,-73.83592949999998,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11555,11,,B1,149-38 HURON STREET,,11417.0,2.0,0.0,2.0,3887.0,2156.0,2016.0,1,B1,800000,2022-11-30,40.6695597,-73.83604809999999,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11555,16,,B1,149-42 HURON STREET,,11417.0,2.0,0.0,2.0,3887.0,2328.0,2017.0,1,B1,800000,2022-11-30,40.669645,-73.83603659999999,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11555,30,,B1,149-46 HURON STREET,,11417.0,2.0,0.0,2.0,4393.0,2156.0,2017.0,1,B1,900000,2022-11-30,40.669474,-73.83619200000001,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11556,8,,B2,97-14 ALBERT ROAD,,11417.0,2.0,0.0,2.0,2542.0,2300.0,1960.0,1,B2,880000,2022-06-01,40.6692525,-73.83821429999998,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11559,2,,B1,150-08 99TH PLACE,,11417.0,2.0,0.0,2.0,4772.0,2374.0,2018.0,1,B1,1232083,2022-09-01,40.6688525,-73.8353401,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11559,15,,B2,150-18 99TH PLACE,,11417.0,2.0,0.0,2.0,2000.0,1600.0,1930.0,1,B2,685000,2022-08-25,40.66873349999999,-73.83540479999998,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11559,16,,B2,150-20 99TH PLACE,,11417.0,2.0,0.0,2.0,2000.0,1600.0,1930.0,1,B2,850000,2022-09-30,40.66866629999999,-73.83538359999999,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11559,19,,B2,150-28 99TH PLACE,,11417.0,2.0,0.0,2.0,4000.0,3000.0,2014.0,1,B2,1380000,2022-06-07,40.6685011,-73.8354596,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11559,40,,B3,150-31 HURON STREET,,11417.0,2.0,0.0,2.0,6000.0,1900.0,1950.0,1,B3,1145000,2023-04-06,40.668426200000006,-73.8359562,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11559,60,,B1,149-56 HAWTREE STREET,,11417.0,2.0,0.0,2.0,6206.0,3646.0,2022.0,1,B1,1600000,2022-11-08,40.669568,-73.83553119999998,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11559,100,,B2,149-43 HURON STREET,,11417.0,2.0,0.0,2.0,4159.0,2162.0,1995.0,1,B2,1015000,2023-01-31,40.6694402,-73.83563740000001,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11559,100,,B2,149-43 HURON STREET,,11417.0,2.0,0.0,2.0,4159.0,2162.0,1995.0,1,B2,1015000,2023-01-31,40.6694402,-73.83563740000001,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11561,22,,B1,150-18 HAWTREE STREET,,11417.0,2.0,0.0,2.0,5175.0,3098.0,2022.0,1,B1,1600000,2023-02-28,40.6683718,-73.8350372,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11561,36,,B2,150-50 COHANCY STREET,,11417.0,2.0,0.0,2.0,3562.0,2464.0,2015.0,1,B2,995000,2023-04-28,40.667719700000006,-73.83462879999998,Duplex
4,QUEENS,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11562,168,,B1,149-57 HAWTREE STREET,,11417.0,2.0,0.0,2.0,3610.0,2572.0,2022.0,1,B1,1374638,2023-01-20,40.669568,-73.83553119999998,Duplex
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9014,33,,C0,94-27 83 STREET,,11416.0,3.0,0.0,3.0,1900.0,3220.0,1950.0,1,C0,943000,2022-07-18,,,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9044,5,,C0,97-12 95TH AVENUE,,11416.0,3.0,0.0,3.0,1750.0,2700.0,2004.0,1,C0,850000,2023-04-21,40.68763,-73.84495600000002,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9047,52,,C0,9727 75 ST,,11416.0,3.0,0.0,3.0,2000.0,2050.0,1920.0,1,C0,700000,2023-03-29,40.6805599,-73.8624566,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9051,54,,C0,97-27 80TH STREET,,11416.0,3.0,0.0,3.0,2000.0,2860.0,1905.0,1,C0,999000,2022-10-07,40.6815475,-73.8589768,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9054,96,,C0,83-07 101ST AVENUE,,11416.0,3.0,0.0,3.0,2000.0,2408.0,1910.0,1,C0,381900,2022-06-08,40.681652299999996,-73.85597990000001,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9064,49,,C0,97-31 90TH STREET,,11416.0,3.0,0.0,3.0,2100.0,3265.0,1931.0,1,C0,1132500,2022-07-26,40.6839371,-73.85045500000001,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9064,49,,C0,97-31 90TH STREET,,11416.0,3.0,0.0,3.0,2100.0,3265.0,1931.0,1,C0,1132500,2022-07-26,40.6839371,-73.85045500000001,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9103,57,,C0,101-27 95TH STREET,,11416.0,3.0,0.0,3.0,2765.0,3120.0,1987.0,1,C0,400000,2022-11-02,40.6837971,-73.84451,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9103,57,,C0,101-27 95TH STREET,,11416.0,3.0,0.0,3.0,2765.0,3120.0,1987.0,1,C0,400000,2022-11-02,40.6837971,-73.84451,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9105,27,,C0,101-52 99TH STREET,,11416.0,3.0,0.0,3.0,2175.0,3393.0,2006.0,1,C0,1250000,2022-12-22,40.6837403,-73.8420266,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9175,183,,C0,109-17 97TH STREET,,11417.0,3.0,0.0,3.0,2300.0,2560.0,1971.0,1,C0,999900,2022-11-02,40.6777881,-73.8405241,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,9419,4,,C0,101-10 101ST AVENUE,,11416.0,3.0,0.0,3.0,2000.0,2940.0,2005.0,1,C0,1242500,2022-07-26,40.6854394,-73.84114129999998,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,11371,155,,C0,89-63 GOLD ROAD,,11417.0,3.0,0.0,3.0,2250.0,1936.0,1965.0,1,C0,990000,2022-10-25,40.6747257,-73.8455776,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,11385,48,,C0,137-32 80TH STREET,,11414.0,3.0,0.0,3.0,3303.0,2024.0,1965.0,1,C0,1089000,2022-10-31,40.669450700000006,-73.85525329999999,Multi-family home
4,QUEENS,OZONE PARK,03 THREE FAMILY DWELLINGS,1,11549,6,,C0,150-04 CENTREVILLE ST,,11417.0,3.0,0.0,3.0,2143.0,2800.0,1970.0,1,C0,1170000,2022-08-15,40.669604,-73.8390093,Multi-family home
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,9020,22,,C3,86-05 95TH AVENUE,,11416.0,4.0,0.0,4.0,6200.0,2600.0,1931.0,2,C3,985000,2022-05-16,40.6852033,-73.8548376,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,1,,C2,87-06 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,4000.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.674205,-73.849192,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,3,,C2,87-08 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,3880.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.6740759,-73.84911740000001,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,4,,C2,87-10 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,2599.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.6741175,-73.8490324,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,5,,C2,87-12 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,2660.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.67403839999999,-73.8490142,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,6,,C2,87-14 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,3608.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.674107,-73.84886399999998,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,7,,C2,87-16 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,3312.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.674069200000005,-73.8487945,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,9,,C2,87-20 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,4508.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.673968,-73.8486981,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,10,,C2,87-22 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,3542.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.6738946,-73.84854920000001,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,11,,C2,87-24 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,3652.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.6738363,-73.8485562,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,12,,C2,87-26 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,3630.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.6738058,-73.8485113,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,13,,C3,87-28 PITKIN AVENUE,,11417.0,4.0,0.0,4.0,3630.0,3960.0,1977.0,2,C3,307692,2022-05-17,40.673808,-73.8483691,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,14,,C2,87-30 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,3630.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.674122,-73.8490906,Apartment
4,QUEENS,OZONE PARK,07 RENTALS - WALKUP APARTMENTS,2A,11367,15,,C2,87-32 PITKIN AVENUE,,11417.0,6.0,0.0,6.0,3240.0,3960.0,1977.0,2,C2,307692,2022-05-17,40.6738211,-73.8482698,Apartment
4,QUEENS,OZONE PARK,14 RENTALS - 4-10 UNIT,2A,9051,33,,S3,80-19 101ST AVENUE,,11416.0,3.0,1.0,4.0,2000.0,3200.0,1931.0,2,S3,1278700,2022-07-11,40.6810531,-73.85811329999999,Multi-family home
4,QUEENS,OZONE PARK,14 RENTALS - 4-10 UNIT,2A,11513,1,,S9,94-02 LINDEN BOULEVARD,,11417.0,4.0,2.0,6.0,1900.0,3300.0,1925.0,2,S9,975000,2022-10-14,40.6735839,-73.842297,Multi-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7917,63,,A2,80-57 231ST STREET,,11427.0,1.0,0.0,1.0,5000.0,1201.0,1950.0,1,A2,820000,2022-09-13,40.7355321,-73.73958259999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7918,72,,A1,8023 232ND STREET,,11427.0,1.0,0.0,1.0,4000.0,2001.0,1940.0,1,A1,896000,2022-10-27,40.736638899999996,-73.73898009999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7920,40,,A0,234-11 SEWARD AVENUE,,11427.0,1.0,0.0,1.0,4000.0,1440.0,1945.0,1,A0,755000,2022-11-09,40.7359361,-73.73654379999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7920,54,,A0,80-43 234 STREET,,11427.0,1.0,0.0,1.0,4000.0,1440.0,1945.0,1,A0,838000,2022-05-23,40.736498499999996,-73.7369599,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7920,58,,A1,80-35 234TH STREET,,11427.0,1.0,0.0,1.0,4000.0,1520.0,1945.0,1,A1,850000,2023-03-01,40.7367056,-73.7370499,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7922,31,,A0,80-50 237TH STREET,,11427.0,1.0,0.0,1.0,4000.0,1436.0,1950.0,1,A0,800000,2022-11-07,40.7367841,-73.7346613,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7922,68,,A1,80-15 236TH STREET,,11427.0,1.0,0.0,1.0,6000.0,1748.0,1940.0,1,A1,948000,2023-04-12,40.73762970000001,-73.7354429,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7934,18,,A2,82-43 233RD STREET,,11427.0,1.0,0.0,1.0,6000.0,1254.0,1930.0,1,A2,582830,2022-10-21,40.7342967,-73.73715609999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7940,3,,A1,231-15 87TH AVENUE,,11427.0,1.0,0.0,1.0,4185.0,1563.0,1925.0,1,A1,825000,2023-02-08,40.731592,-73.73769320000001,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7940,51,,A1,86-28 232ND STREET,,11427.0,1.0,0.0,1.0,3000.0,1701.0,1925.0,1,A1,835000,2023-04-19,40.732363299999996,-73.7379132,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7949,30,,A1,230-42 88TH AVENUE,,11427.0,1.0,0.0,1.0,3030.0,1514.0,1925.0,1,A1,758000,2023-02-10,40.7301762,-73.7370725,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7970,4,,A5,89-50 MOLINE STREET,,11428.0,1.0,0.0,1.0,1600.0,1422.0,1940.0,1,A5,565000,2022-12-13,40.728236200000005,-73.7337613,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7970,10,,A5,89-38 MOLINE STREET,,11428.0,1.0,0.0,1.0,1600.0,1422.0,1940.0,1,A5,585000,2022-11-21,40.7284934,-73.73366700000001,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7970,13,,A5,89-32 MOLINE STREET,,11428.0,1.0,0.0,1.0,1600.0,1548.0,1940.0,1,A5,579000,2022-06-28,40.728620299999996,-73.7336358,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7970,15,,A5,89-28 MOLINE STREET,,11428.0,1.0,0.0,1.0,1600.0,1548.0,1940.0,1,A5,550000,2022-07-21,40.7286935,-73.733575,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10601,37,,S1,212-19 JAMAICA AVENUE,,11428.0,1.0,1.0,2.0,1680.0,2496.0,1931.0,1,S1,775000,2023-02-21,40.716062,-73.74641199999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10603,50,,A1,94-32 214TH STREET,,11428.0,1.0,0.0,1.0,3200.0,1650.0,1920.0,1,A1,550000,2023-02-24,40.717105100000005,-73.74454490000001,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10603,52,,A1,94-28 214TH STREET,,11428.0,1.0,0.0,1.0,3200.0,1650.0,1920.0,1,A1,735000,2023-03-01,40.7171889,-73.74459089999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10603,61,,A1,94-08 214 STREET,,11428.0,1.0,0.0,1.0,3200.0,1650.0,1920.0,1,A1,770000,2023-04-04,40.7176973,-73.7448505,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10607,1,,A1,94-37 215TH STREET,,11428.0,1.0,0.0,1.0,3060.0,1264.0,1930.0,1,A1,410000,2022-10-13,40.7175139,-73.740849,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10607,30,,A1,94-22 215TH PLACE,,11428.0,1.0,0.0,1.0,3162.0,1200.0,1930.0,1,A1,785000,2022-05-10,40.7180665,-73.74060190000002,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10607,38,,A1,94-40 215TH PLACE,,11428.0,1.0,0.0,1.0,3162.0,1360.0,1930.0,1,A1,755000,2022-06-21,40.7176494,-73.740313,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10608,4,,A1,94-35 215TH PLACE,,11428.0,1.0,0.0,1.0,3990.0,1404.0,1930.0,1,A1,765000,2022-08-12,40.7178701,-73.739948,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10614,3,,A1,93-03 213TH STREET,,11428.0,1.0,0.0,1.0,2700.0,1184.0,1920.0,1,A1,363700,2022-07-18,40.719129200000005,-73.74616879999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10614,3,,A1,93-03 213TH STREET,,11428.0,1.0,0.0,1.0,2700.0,1184.0,1920.0,1,A1,363700,2022-07-18,40.719129200000005,-73.74616879999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10614,3,,A1,93-03 213TH STREET,,11428.0,1.0,0.0,1.0,2700.0,1184.0,1920.0,1,A1,690000,2022-11-22,40.719129200000005,-73.74616879999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10614,3,,A1,93-03 213TH STREET,,11428.0,1.0,0.0,1.0,2700.0,1184.0,1920.0,1,A1,690000,2022-11-22,40.719129200000005,-73.74616879999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10614,12,,A1,93-21 213TH STREET,,11428.0,1.0,0.0,1.0,2700.0,1448.0,1920.0,1,A1,690000,2022-11-18,40.7186592,-73.74588949999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10616,16,,A1,93-22 VANDERVEER STREET,,11428.0,1.0,0.0,1.0,2376.0,1216.0,1920.0,1,A1,782500,2022-10-11,40.719257299999995,-73.74361400000001,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10617,56,,A1,93-27 VANDERVEER STREET,,11428.0,1.0,0.0,1.0,2448.0,1200.0,1920.0,1,A1,661500,2022-07-15,40.7192709,-73.74303940000001,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10618,41,,A1,93-22 215TH PL,,11428.0,1.0,0.0,1.0,3060.0,1280.0,1920.0,1,A1,690000,2022-09-12,40.7196875,-73.74172399999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10619,12,,A1,93-37 215TH PLACE,,11428.0,1.0,0.0,1.0,3150.0,1280.0,1930.0,1,A1,580000,2023-02-14,40.7194814,-73.741096,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10619,33,,A1,93-06 216TH STREET,,11428.0,1.0,0.0,1.0,4200.0,1408.0,1930.0,1,A1,831000,2022-06-10,40.7203962,-73.7411432,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10620,37,,A1,93-14 217TH STREET,,11428.0,1.0,0.0,1.0,3500.0,1716.0,1930.0,1,A1,720000,2022-08-17,40.720560600000006,-73.7401802,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10631,14,,A1,92-34 215TH PLACE,,11428.0,1.0,0.0,1.0,2500.0,1536.0,1920.0,1,A1,850000,2022-10-04,40.720971399999996,-73.7429245,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10632,9,,A1,92-18 216TH STREET,,11428.0,1.0,0.0,1.0,3000.0,1691.0,1930.0,1,A1,800000,2022-06-03,40.7217979,-73.74256820000001,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10632,28,,A1,92-56 216TH STREET,,11428.0,1.0,0.0,1.0,3100.0,1579.0,1930.0,1,A1,770000,2022-12-09,40.7210028,-73.7417604,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10632,49,,A5,92-39 215TH PLACE,,11428.0,1.0,0.0,1.0,2000.0,1296.0,1930.0,1,A5,650000,2022-05-12,40.7210755,-73.7424418,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10632,53,,A5,92-31 215 PLACE,,11428.0,1.0,0.0,1.0,2000.0,1296.0,1930.0,1,A5,650000,2022-07-28,40.7212632,-73.7426641,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10632,54,,A5,92-29 215 PLACE,,11428.0,1.0,0.0,1.0,2000.0,1296.0,1930.0,1,A5,615000,2022-11-15,40.7213053,-73.7426454,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10633,9,,A1,92-20 217TH STREET,,11428.0,1.0,0.0,1.0,3200.0,1793.0,1920.0,1,A1,705000,2022-11-15,40.7222044,-73.74185039999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10634,62,,A1,92-27 217TH STREET,,11428.0,1.0,0.0,1.0,3000.0,1720.0,1930.0,1,A1,800000,2022-06-30,40.72228339999999,-73.74115259999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10637,10,,A1,91-09 213 STREET,,11428.0,1.0,0.0,1.0,2625.0,1136.0,1920.0,1,A1,710000,2022-11-02,40.7212597,-73.74719959999999,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10639,10,,A1,91-13 VANDERVEER STREET,,11428.0,1.0,0.0,1.0,2900.0,1136.0,1920.0,1,A1,495000,2023-02-02,40.72173170000001,-73.74552170000001,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10640,15,,A1,91-20 215TH PLACE,,11428.0,1.0,0.0,1.0,3400.0,1180.0,1920.0,1,A1,690000,2022-09-20,40.7220891,-73.7441197,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10641,88,,A1,91-05 215TH PLACE,,11428.0,1.0,0.0,1.0,3000.0,1024.0,1920.0,1,A1,680000,2022-06-15,40.722876600000006,-73.744322,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10644,37,,A1,90-38 212 PLACE,,11428.0,1.0,0.0,1.0,2848.0,1689.0,1930.0,1,A1,735000,2023-04-27,,,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10646,16,,A1,90-11 213TH STREET,,11428.0,1.0,0.0,1.0,2340.0,1334.0,1925.0,1,A1,799000,2022-07-29,40.72217149999999,-73.7483622,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10647,126,,A1,90-22 VANDERVEER STREET,,11428.0,1.0,0.0,1.0,2200.0,1328.0,1920.0,1,A1,599000,2022-06-30,40.7224589,-73.74691999999999,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10648,21,,A1,90-05 VANDERVEER STREET,,11428.0,1.0,0.0,1.0,3400.0,1220.0,1920.0,1,A1,575000,2022-11-15,40.7230448,-73.74693529999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10653,5,,A1,8985 212TH STREET,,11427.0,1.0,0.0,1.0,3135.0,1452.0,1935.0,1,A1,690000,2022-09-29,40.7219211,-73.75038289999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10653,64,,A1,89-40 212 PLACE,,11427.0,1.0,0.0,1.0,2970.0,1120.0,1935.0,1,A1,780000,2023-04-05,,,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10654,46,,A1,89-02 213TH STREET,,11427.0,1.0,0.0,1.0,3193.0,1216.0,1925.0,1,A1,745000,2022-05-09,40.7240653,-73.75140569999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10654,49,,A1,89-06 213TH STREET,,11427.0,1.0,0.0,1.0,2754.0,1216.0,1925.0,1,A1,715000,2022-06-16,40.724066,-73.75113420000001,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10655,11,,A1,89-71 213TH STREET,,11427.0,1.0,0.0,1.0,2500.0,1278.0,1920.0,1,A1,735000,2022-08-29,40.72302750000001,-73.7492911,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10655,18,,A1,89-55 213TH STREET,,11427.0,1.0,0.0,1.0,2500.0,1278.0,1920.0,1,A1,720000,2022-09-07,40.7233905,-73.7496014,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10656,101,,A1,89-67 214TH ST,,11427.0,1.0,0.0,1.0,2850.0,1170.0,1930.0,1,A1,745000,2022-08-29,40.7235069,-73.7486016,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10656,174,,A1,8976 VANDERVEER ST,,11427.0,1.0,0.0,1.0,2716.0,1332.0,1930.0,1,A1,735000,2022-09-15,40.7234416,-73.7481822,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10656,178,,A1,89-84 VANDERVEER STREET,,11427.0,1.0,0.0,1.0,2604.0,1332.0,1930.0,1,A1,790000,2022-09-12,40.723304299999995,-73.74780969999998,Single-family home
4,QUEENS,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10656,247,,A5,89-26 VANDERVEER STREET,,11427.0,1.0,0.0,1.0,1846.0,1156.0,1950.0,1,A5,632000,2023-01-19,40.7245576,-73.7491991,Single-family home
