BOROUGH CODE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6026,42,,A5,3247 JORDAN STREET,,11358.0,1.0,0.0,1.0,1958.0,1240.0,1925.0,1,A5,760000,2022-05-16
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6026,46,,A5,32-39 JORDAN STREET,,11358.0,1.0,0.0,1.0,1958.0,1200.0,1925.0,1,A5,442000,2022-11-23
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6026,47,,A5,32-37 JORDAN STREET,,11358.0,1.0,0.0,1.0,1958.0,1200.0,1925.0,1,A5,787000,2022-07-06
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6027,38,,A5,200-05 33RD AVENUE,,11361.0,1.0,0.0,1.0,1900.0,1050.0,1930.0,1,A5,748000,2022-05-23
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6027,57,,A5,32-17 200TH STREET,,11361.0,1.0,0.0,1.0,1958.0,1080.0,1930.0,1,A5,850000,2022-07-13
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6028,38,,A0,29-23 201ST STREET,,11360.0,1.0,0.0,1.0,4000.0,1090.0,1945.0,1,A0,965000,2023-04-20
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6032,19,,A5,32-28 203RD STREET,,11361.0,1.0,0.0,1.0,1958.0,1080.0,1920.0,1,A5,915000,2022-06-30
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6037,12,,A1,3216 205TH STREET,,11361.0,1.0,0.0,1.0,5700.0,2046.0,2011.0,1,A1,1620000,2022-12-22
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6037,31,,A1,204-17 33RD AVENUE,,11361.0,1.0,0.0,1.0,4650.0,1408.0,1950.0,1,A1,930000,2023-02-16
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6054,55,,A1,29-40 214TH STREET,,11360.0,1.0,0.0,1.0,5767.0,2360.0,1925.0,1,A1,1398888,2023-01-03
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6056,78,,A1,32-16 215TH STREET,,11361.0,1.0,0.0,1.0,5300.0,3000.0,1940.0,1,A1,1500000,2022-09-14
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6058,29,,A1,29-11 215TH PLACE,,11360.0,1.0,0.0,1.0,6250.0,2180.0,1930.0,1,A1,1132500,2022-07-01
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6060,21,,A1,210-04 32ND AVENUE,,11361.0,1.0,0.0,1.0,4342.0,2019.0,1920.0,1,A1,1500000,2022-07-29
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6060,27,,A1,210-16 32ND AVENUE,,11361.0,1.0,0.0,1.0,4200.0,1162.0,1920.0,1,A1,965000,2023-03-23
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6061,20,,A1,32-11 211TH STREET,,11361.0,1.0,0.0,1.0,4400.0,1612.0,1939.0,1,A1,990000,2022-05-20
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6061,32,,A1,32-14 212TH STREET,,11361.0,1.0,0.0,1.0,4400.0,1008.0,1950.0,1,A1,1045000,2022-08-15
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6062,17,,A2,32-15 212TH STREET,,11361.0,1.0,0.0,1.0,3982.0,797.0,1938.0,1,A2,755000,2022-11-10
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6062,42,,A2,32-30 213TH STREET,,11361.0,1.0,0.0,1.0,5700.0,1259.0,1940.0,1,A2,525000,2022-09-12
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6063,36,,A1,32-18 BELL BOULEVARD,,11361.0,1.0,0.0,1.0,4085.0,1264.0,1957.0,1,A1,900000,2023-04-25
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6074,25,,A5,3334 JORDAN STREET,,11358.0,1.0,0.0,1.0,2223.0,1080.0,1930.0,1,A5,815000,2022-08-09
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6075,26,,A5,199-43 34TH AVENUE,,11358.0,1.0,0.0,1.0,1888.0,1080.0,1930.0,1,A5,818000,2022-06-28
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6075,41,,A5,33-25 JORDAN STREET,,11358.0,1.0,0.0,1.0,1842.0,1080.0,1930.0,1,A5,835000,2022-12-27
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6076,1,,A5,200-02 33RD AVE,,11361.0,1.0,0.0,1.0,1888.0,1200.0,1930.0,1,A5,733000,2023-03-03
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6076,35,,A5,33-37 200TH STREET,,11361.0,1.0,0.0,1.0,2200.0,1480.0,1930.0,1,A5,840000,2022-12-20
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6076,39,,A5,33-29 200TH STREET,,11361.0,1.0,0.0,1.0,1842.0,1080.0,1930.0,1,A5,820000,2022-12-08
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6079,9,,A5,200-18 34TH AVENUE,,11361.0,1.0,0.0,1.0,1900.0,1305.0,1940.0,1,A5,920000,2022-08-29
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6080,5,,A5,201-10 34TH AVE,,11361.0,1.0,0.0,1.0,1880.0,1290.0,1930.0,1,A5,920000,2022-12-22
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6080,51,,A0,34-11 201ST STREET,,11361.0,1.0,0.0,1.0,4267.0,1217.0,1945.0,1,A0,980000,2022-07-20
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6082,7,,A5,202-14 33RD AVENUE,,11361.0,1.0,0.0,1.0,1888.0,1065.0,1930.0,1,A5,700000,2023-04-05
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6082,15,,A5,33-20 203RD STREET,,11361.0,1.0,0.0,1.0,1842.0,1065.0,1930.0,1,A5,855000,2022-10-11
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6083,20,,A5,33-30 204TH STREET,,11361.0,1.0,0.0,1.0,1750.0,1080.0,1930.0,1,A5,785000,2022-07-25
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6085,12,,A1,34-16 204 STREET,,11361.0,1.0,0.0,1.0,4030.0,1800.0,1940.0,1,A1,1310000,2022-07-22
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6086,12,,A0,33-12 205 STREET,,11361.0,1.0,0.0,1.0,4275.0,1160.0,1955.0,1,A0,880000,2023-03-06
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6086,46,,A5,33-15 204TH STREET,,11361.0,1.0,0.0,1.0,1750.0,1020.0,1940.0,1,A5,840000,2022-05-10
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6087,35,,A5,205-03 34TH AVENUE,,11361.0,1.0,0.0,1.0,1863.0,1284.0,1925.0,1,A5,748888,2022-10-26
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6090,8,,A5,205-16 34TH AVENUE,,11361.0,1.0,0.0,1.0,1952.0,1324.0,1955.0,1,A5,925000,2022-08-01
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6090,16,,A0,34-20 CLEARVIEW EXPRESSWAY,,11361.0,1.0,0.0,1.0,4342.0,1497.0,1950.0,1,A0,985000,2023-04-17
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6092,43,,A2,33-19 CLEARVIEW EXPRESSWAY,,11361.0,1.0,0.0,1.0,3833.0,1313.0,1925.0,1,A2,985000,2022-09-15
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6093,42,,A1,33-21 208TH STREET,,11361.0,1.0,0.0,1.0,3000.0,1283.0,1925.0,1,A1,998000,2022-10-26
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6095,11,,A2,33-34 CORPORAL KENNEDY ST,,11361.0,1.0,0.0,1.0,3460.0,1946.0,1962.0,1,A2,998000,2022-07-13
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6097,13,,A1,34-16 209TH STREET,,11361.0,1.0,0.0,1.0,3000.0,1750.0,1920.0,1,A1,999000,2022-06-10
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6099,19,,A2,209-03 35TH AVENUE,,11361.0,1.0,0.0,1.0,3360.0,1040.0,1955.0,1,A2,865000,2022-05-06
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6100,12,,A1,209-54 33RD AVENUE,,11361.0,1.0,0.0,1.0,3800.0,1610.0,1935.0,1,A1,910000,2023-03-24
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6100,25,,A1,209-51 33 ROAD,,11361.0,1.0,0.0,1.0,4000.0,1400.0,1930.0,1,A1,990000,2022-09-30
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6101,24,,A0,209-51 34 AVENUE,,11361.0,1.0,0.0,1.0,4000.0,1451.0,1950.0,1,A0,875000,2023-03-28
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6104,24,,A1,210-15 33RD ROAD,,11361.0,1.0,0.0,1.0,6000.0,1597.0,1920.0,1,A1,1250000,2022-12-19
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6106,27,,A1,33-27 212TH STREET,,11361.0,1.0,0.0,1.0,5100.0,2280.0,1970.0,1,A1,1450000,2022-09-16
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6111,7,,A2,211-18 34 ROAD,,11361.0,1.0,0.0,1.0,4000.0,2308.0,1980.0,1,A2,1050000,2022-11-10
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6115,35,,A1,214-15 33 ROAD,,11361.0,1.0,0.0,1.0,4764.0,2400.0,1950.0,1,A1,1900000,2023-04-14
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6145,4,,A1,200-08 36TH AVENUE,,11361.0,1.0,0.0,1.0,4700.0,1578.0,1940.0,1,A1,1190000,2022-06-21
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6146,17,,A1,36-22 202ND STREET,,11361.0,1.0,0.0,1.0,3000.0,1898.0,1920.0,1,A1,1140000,2022-08-12
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6146,19,,A1,36-24 202ND STREET,,11361.0,1.0,0.0,1.0,3000.0,1878.0,1920.0,1,A1,990000,2022-09-27
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6151,11,,A1,36-14 203RD STREET,,11361.0,1.0,0.0,1.0,4000.0,1540.0,1935.0,1,A1,975000,2022-06-14
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6151,30,,A1,202-15 38TH AVENUE,,11361.0,1.0,0.0,1.0,4000.0,1879.0,1935.0,1,A1,1335000,2022-08-18
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6151,42,,A1,36-25 202ND STREET,,11361.0,1.0,0.0,1.0,3000.0,1862.0,1935.0,1,A1,975000,2022-11-16
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6152,44,,A0,36-27 203RD STREET,,11361.0,1.0,0.0,1.0,4032.0,1205.0,1950.0,1,A0,900000,2022-12-09
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6162,37,,A1,35-29 CORPORAL KENNEDY ST,,11361.0,1.0,0.0,1.0,4000.0,1440.0,1935.0,1,A1,998000,2023-01-19
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6163,25,,A1,210-15 36TH AVENUE,,11361.0,1.0,0.0,1.0,6000.0,1890.0,1920.0,1,A1,1225000,2022-07-15
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6164,34,,A1,209-07 38TH AVENUE,,11361.0,1.0,0.0,1.0,6000.0,1812.0,1920.0,1,A1,1160000,2022-12-21
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6165,46,,A1,36-25 CORPORAL KENNEDY ST,,11361.0,1.0,0.0,1.0,4000.0,1568.0,1920.0,1,A1,990000,2022-07-11
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6169,38,,A5,35-09 213TH STREET,,11361.0,1.0,0.0,1.0,2050.0,1933.0,1940.0,1,A5,890000,2022-06-10
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6169,39,,A5,35-07 213TH STREET,,11361.0,1.0,0.0,1.0,1942.0,1406.0,1960.0,1,A5,830000,2022-05-24
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6173,26,,A0,35-16 CORPORAL STONE ST,,11361.0,1.0,0.0,1.0,4200.0,1286.0,1950.0,1,A0,1080000,2022-11-09
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6181,26,,A1,216-01 36TH AVENUE,,11361.0,1.0,0.0,1.0,3400.0,1767.0,1930.0,1,A1,928000,2022-10-17
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6185,34,,A3,217-53 CORBETT ROAD,,11361.0,1.0,0.0,1.0,4283.0,2205.0,1975.0,1,A3,1168000,2022-06-23
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6186,16,,A1,217-32 CORBETT ROAD,,11361.0,1.0,0.0,1.0,6050.0,1596.0,1901.0,1,A1,1350000,2022-06-14
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6186,42,,A2,35-32 221ST STREET,,11361.0,1.0,0.0,1.0,4950.0,1630.0,1950.0,1,A2,1730000,2022-07-20
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6186,58,,A1,218-27 36TH AVENUE,,11361.0,1.0,0.0,1.0,5000.0,1752.0,1925.0,1,A1,910000,2023-04-21
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6189,14,,A1,218-26 36TH AVENUE,,11361.0,1.0,0.0,1.0,3750.0,1067.0,1910.0,1,A1,950000,2022-11-21
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6191,42,,A1,36-11 221ST STREET,,11361.0,1.0,0.0,1.0,5542.0,2315.0,1930.0,1,A1,1050000,2022-08-01
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6194,30,,A2,38-20 222ND STREET,,11361.0,1.0,0.0,1.0,5000.0,1911.0,1965.0,1,A2,1290000,2022-12-20
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6194,69,,A1,37-05 221ST ST,,11361.0,1.0,0.0,1.0,5000.0,1528.0,1915.0,1,A1,970000,2022-07-01
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6198,53,,A0,200-35 39TH AVENUE,,11361.0,1.0,0.0,1.0,3672.0,1391.0,1950.0,1,A0,1250000,2022-08-09
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6199,7,,A1,38-11 203RD STREET,,11361.0,1.0,0.0,1.0,3750.0,1136.0,1935.0,1,A1,950000,2022-11-02
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6205,115,,A1,39-24 203RD STREET,,11361.0,1.0,0.0,1.0,4000.0,1952.0,1920.0,1,A1,1200000,2022-09-01
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6207,48,,A3,40-28 205TH STREET,,11361.0,1.0,0.0,1.0,4000.0,2400.0,2019.0,1,A3,1580000,2022-06-08
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6214,26,,A1,39-22 208 STREET,,11361.0,1.0,0.0,1.0,5100.0,1536.0,1920.0,1,A1,980000,2022-05-06
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6220,34,,A1,38-26 CORPORAL KENNEDY STREET,,11361.0,1.0,0.0,1.0,4000.0,2106.0,1920.0,1,A1,1170000,2022-07-20
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6222,10,,A1,38-21 210TH STREET,,11361.0,1.0,0.0,1.0,6000.0,2597.0,1920.0,1,A1,1495000,2022-10-12
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6232,1,,A1,38-39 211TH STREET,,11361.0,1.0,0.0,1.0,4742.0,1926.0,1920.0,1,A1,1450000,2022-08-29
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6239,16,,A1,38-09 CORPORAL STONE STREET,,11361.0,1.0,0.0,1.0,4000.0,1898.0,1920.0,1,A1,1175000,2022-07-14
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6241,28,,A1,39-18 CORPORAL STONE ST,,11361.0,1.0,0.0,1.0,3600.0,2362.0,1920.0,1,A1,1160000,2022-05-05
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6244,35,,A2,38-31 215TH STREET,,11361.0,1.0,0.0,1.0,5000.0,1181.0,1950.0,1,A2,475000,2023-04-24
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6245,25,,A1,38-38 216TH STREET,,11361.0,1.0,0.0,1.0,3325.0,1650.0,1930.0,1,A1,998000,2022-09-01
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6245,37,,A1,38-27 215TH PLACE,,11361.0,1.0,0.0,1.0,2650.0,1641.0,1930.0,1,A1,835000,2022-11-18
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6247,25,,A1,39-18 215TH PLACE,,11361.0,1.0,0.0,1.0,4000.0,1858.0,1930.0,1,A1,1100000,2023-03-21
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6248,25,,A1,39-18 216TH STREET,,11361.0,1.0,0.0,1.0,4000.0,1960.0,1930.0,1,A1,1760000,2022-11-23
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6251,30,,A1,38-35 218 STREET,,11361.0,1.0,0.0,1.0,4742.0,1732.0,1935.0,1,A1,997500,2022-11-02
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6251,41,,A1,38-17 218TH STREET,,11361.0,1.0,0.0,1.0,4100.0,1950.0,1935.0,1,A1,950000,2022-08-29
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6252,39,,A1,38-19 219TH STREET,,11361.0,1.0,0.0,1.0,4000.0,2004.0,1930.0,1,A1,1103000,2022-05-26
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6253,29,,A1,38-27 220TH STREET,,11361.0,1.0,0.0,1.0,4200.0,3212.0,1994.0,1,A1,1400000,2022-07-14
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6263,13,,A5,43-14 203RD STREET,,11361.0,1.0,0.0,1.0,2000.0,1980.0,1940.0,1,A5,945000,2022-10-05
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6266,43,,A1,42-33 205TH STREET,,11361.0,1.0,0.0,1.0,4000.0,2063.0,1920.0,1,A1,1320000,2022-09-13
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6267,18,,A5,43-24 204TH STREET,,11361.0,1.0,0.0,1.0,2100.0,1404.0,1940.0,1,A5,926000,2022-05-09
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6269,7,,A1,205-14 43RD AVE,,11361.0,1.0,0.0,1.0,3500.0,1452.0,1920.0,1,A1,999000,2022-12-05
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6311,27,,A1,40-25 217 STREET,,11361.0,1.0,0.0,1.0,4000.0,1959.0,1920.0,1,A1,850000,2022-10-26
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6314,5,,A1,220-10 40TH AVE,,11361.0,1.0,0.0,1.0,4500.0,2850.0,1935.0,1,A1,1475000,2023-03-10
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6314,17,,A1,40-22 221ST STREET,,11361.0,1.0,0.0,1.0,3902.0,1489.0,1930.0,1,A1,935000,2022-07-14
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6315,51,,A1,218-03 43RD AVENUE,,11361.0,1.0,0.0,1.0,5000.0,2400.0,1935.0,1,A1,1460000,2022-09-30
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6318,1,,A1,220-19 43RD AVENUE,,11361.0,1.0,0.0,1.0,5000.0,1300.0,1940.0,1,A1,1050000,2022-09-01
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6318,17,,A1,41-41 220TH STREET,,11361.0,1.0,0.0,1.0,4000.0,1646.0,1940.0,1,A1,1356500,2022-06-13
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6340,118,,A1,39-37 222ND STREET,,11361.0,1.0,0.0,1.0,5742.0,2736.0,1930.0,1,A1,1300000,2022-10-11
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7302,15,,A5,204-22 45TH ROAD,,11361.0,1.0,0.0,1.0,2642.0,1024.0,1950.0,1,A5,860000,2023-04-03
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7303,10,,A5,45-53 204TH STREET,,11361.0,1.0,0.0,1.0,2000.0,800.0,1945.0,1,A5,675000,2022-05-31
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7310,125,,A5,209-68 45TH ROAD,,11361.0,1.0,0.0,1.0,1900.0,760.0,1945.0,1,A5,620000,2022-07-08
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7311,52,,A5,209-11 46TH AVENUE,,11361.0,1.0,0.0,1.0,2500.0,1156.0,1950.0,1,A5,830000,2022-09-30
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7320,1,,A0,46-43 206TH STREET,,11361.0,1.0,0.0,1.0,4000.0,1031.0,1957.0,1,A0,950000,2022-08-11
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7320,9,,A5,206-12 46TH ROAD,,11361.0,1.0,0.0,1.0,2742.0,1024.0,1965.0,1,A5,850000,2022-08-04
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7320,24,,A2,206-42 46TH ROAD,,11361.0,1.0,0.0,1.0,4100.0,1249.0,1965.0,1,A2,900000,2022-11-30
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7323,13,,A5,208-04 47TH AVENUE,,11361.0,1.0,0.0,1.0,2667.0,844.0,1920.0,1,A5,1030000,2022-12-29
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7324,26,,A1,209-42 46TH ROAD,,11361.0,1.0,0.0,1.0,4000.0,1323.0,1910.0,1,A1,998000,2023-02-27
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7325,9,,A5,211-12 46TH ROAD,,11361.0,1.0,0.0,1.0,2494.0,896.0,1960.0,1,A5,810000,2022-08-25
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7326,25,,A5,47-18 210TH STREET,,11361.0,1.0,0.0,1.0,1408.0,1120.0,1955.0,1,A5,825000,2022-07-25
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7326,34,,A5,47-36 210TH STREET,,11361.0,1.0,0.0,1.0,1408.0,1120.0,1955.0,1,A5,750000,2022-08-30
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7328,1,,A5,211-01 48TH AVENUE,,11364.0,1.0,0.0,1.0,1440.0,1280.0,1955.0,1,A5,755000,2023-03-31
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7331,14,,A5,214-22 45TH DRIVE,,11361.0,1.0,0.0,1.0,1923.0,1640.0,1925.0,1,A5,870000,2023-02-01
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7332,116,,A1,214-24 45TH ROAD,,11361.0,1.0,0.0,1.0,2528.0,1594.0,1925.0,1,A1,1075000,2022-05-18
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7332,122,,A1,214-32 45TH ROAD,,11361.0,1.0,0.0,1.0,2528.0,1594.0,1925.0,1,A1,990000,2022-06-22
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7332,137,,A5,214-17 45TH DRIVE,,11361.0,1.0,0.0,1.0,1763.0,1492.0,1925.0,1,A5,856000,2022-12-07
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7335,47,,A5,45-35 215TH PLACE,,11361.0,1.0,0.0,1.0,2242.0,1672.0,1935.0,1,A5,938000,2022-12-22
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7337,14,,A5,45-27 217TH STREET,,11361.0,1.0,0.0,1.0,2650.0,1122.0,1955.0,1,A5,875000,2022-10-27
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7337,44,,A5,45-34 218TH STREET,,11361.0,1.0,0.0,1.0,2700.0,1326.0,1955.0,1,A5,855000,2022-11-08
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7337,49,,A5,45-24 218 ST,,11361.0,1.0,0.0,1.0,2700.0,1122.0,1955.0,1,A5,265000,2022-05-17
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7339,28,,A5,214-05 46TH ROAD,,11361.0,1.0,0.0,1.0,1800.0,1224.0,1950.0,1,A5,600000,2022-10-11
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7339,28,,A5,214-05 46TH ROAD,,11361.0,1.0,0.0,1.0,1800.0,1224.0,1950.0,1,A5,800000,2023-02-21
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7339,33,,A5,214-06 46TH AVENUE,,11361.0,1.0,0.0,1.0,1800.0,1224.0,1950.0,1,A5,830000,2023-01-09
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7339,39,,A5,214-18 46TH AVENUE,,11361.0,1.0,0.0,1.0,1800.0,1224.0,1950.0,1,A5,878000,2023-01-04
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7343,15,,A5,46-16 217TH STREET,,11361.0,1.0,0.0,1.0,2742.0,1122.0,1950.0,1,A5,820000,2022-12-27
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7347,38,,A5,47-37 215TH STREET,,11361.0,1.0,0.0,1.0,1800.0,1438.0,1950.0,1,A5,281667,2022-08-03
4,QUEENS,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7350,9,,A5,217-18 47TH AVENUE,,11361.0,1.0,0.0,1.0,3241.0,1260.0,1955.0,1,A5,860000,2023-03-02
